user_key,cluster_id,dominant_share_known,imputed_country_key,imputed_country_iso,imputed_country_name,imputed_market_currency_code,imputation_method
13998,1,0.1545,197,RU,Rusia,USD,cluster_majority
14001,1,0.1545,197,RU,Rusia,USD,cluster_majority
14005,1,0.1545,197,RU,Rusia,USD,cluster_majority
14018,1,0.1545,197,RU,Rusia,USD,cluster_majority
14024,1,0.1545,197,RU,Rusia,USD,cluster_majority
14029,1,0.1545,197,RU,Rusia,USD,cluster_majority
14031,1,0.1545,197,RU,Rusia,USD,cluster_majority
14032,1,0.1545,197,RU,Rusia,USD,cluster_majority
14049,1,0.1545,197,RU,Rusia,USD,cluster_majority
14052,1,0.1545,197,RU,Rusia,USD,cluster_majority
14055,1,0.1545,197,RU,Rusia,USD,cluster_majority
14057,1,0.1545,197,RU,Rusia,USD,cluster_majority
14060,1,0.1545,197,RU,Rusia,USD,cluster_majority
14065,1,0.1545,197,RU,Rusia,USD,cluster_majority
14066,1,0.1545,197,RU,Rusia,USD,cluster_majority
14067,1,0.1545,197,RU,Rusia,USD,cluster_majority
14068,1,0.1545,197,RU,Rusia,USD,cluster_majority
14070,1,0.1545,197,RU,Rusia,USD,cluster_majority
14087,1,0.1545,197,RU,Rusia,USD,cluster_majority
14090,1,0.1545,197,RU,Rusia,USD,cluster_majority
14093,1,0.1545,197,RU,Rusia,USD,cluster_majority
14094,1,0.1545,197,RU,Rusia,USD,cluster_majority
14097,1,0.1545,197,RU,Rusia,USD,cluster_majority
14101,1,0.1545,197,RU,Rusia,USD,cluster_majority
14105,1,0.1545,197,RU,Rusia,USD,cluster_majority
14106,1,0.1545,197,RU,Rusia,USD,cluster_majority
14108,1,0.1545,197,RU,Rusia,USD,cluster_majority
14116,1,0.1545,197,RU,Rusia,USD,cluster_majority
14120,1,0.1545,197,RU,Rusia,USD,cluster_majority
14121,0,0.0204,29,BR,Brasil,USD,cluster_majority
14123,1,0.1545,197,RU,Rusia,USD,cluster_majority
14126,1,0.1545,197,RU,Rusia,USD,cluster_majority
14129,1,0.1545,197,RU,Rusia,USD,cluster_majority
14131,1,0.1545,197,RU,Rusia,USD,cluster_majority
14134,1,0.1545,197,RU,Rusia,USD,cluster_majority
14140,1,0.1545,197,RU,Rusia,USD,cluster_majority
14142,1,0.1545,197,RU,Rusia,USD,cluster_majority
14143,1,0.1545,197,RU,Rusia,USD,cluster_majority
14149,1,0.1545,197,RU,Rusia,USD,cluster_majority
14164,1,0.1545,197,RU,Rusia,USD,cluster_majority
14173,1,0.1545,197,RU,Rusia,USD,cluster_majority
14178,1,0.1545,197,RU,Rusia,USD,cluster_majority
14179,1,0.1545,197,RU,Rusia,USD,cluster_majority
14189,1,0.1545,197,RU,Rusia,USD,cluster_majority
14190,1,0.1545,197,RU,Rusia,USD,cluster_majority
14192,1,0.1545,197,RU,Rusia,USD,cluster_majority
14194,1,0.1545,197,RU,Rusia,USD,cluster_majority
14198,1,0.1545,197,RU,Rusia,USD,cluster_majority
14199,1,0.1545,197,RU,Rusia,USD,cluster_majority
